Date,avr_d,tw_d,avr_t,tw_t
2025/10/17,-0.000490924,-0.003964,0.89877321,1.274679
2025/10/20,0.001135619,0.009214,0.899908829,1.283893
2025/10/21,0.001317844,0.004075,0.901226673,1.287968
2025/10/22,0.004904134,0.003705,0.906130808,1.291673
2025/10/23,-0.000557365,-0.002247,0.905573443,1.289426
2025/10/27,0.000734064,0.013822,0.906307507,1.303248
2025/10/28,-0.001253558,0.000287,0.905053948,1.303535
2025/10/29,-3.52033E-05,0.006418,0.905018745,1.309953
2025/10/30,-0.000637658,-0.000429,0.904381086,1.309524
2025/10/31,-0.000160131,-0.000846,0.904220956,1.308678
2025/11/3,0.000487891,0.00123,0.904708847,1.309908
2025/11/4,-0.001344084,-0.010988,0.903364762,1.29892
2025/11/5,0.000100208,-0.001599,0.90346497,1.297321
2025/11/6,0.000434899,0.00896,0.903899869,1.306281
2025/11/7,-0.000673428,-0.012618,0.903226441,1.293663
2025/11/10,-0.000394566,0.006138,0.902831875,1.299801
2025/11/11,0.000289115,-0.000256,0.903120991,1.299545
2025/11/12,0.000889107,0.005074,0.904010097,1.304619
2025/11/13,0.000301368,0.004802,0.904311465,1.309421
2025/11/14,-0.000762212,-0.016236,0.903549253,1.293185
2025/11/17,-0.000847077,-0.004461,0.902702176,1.288724
2025/11/18,-0.001379754,-0.023346,0.901322423,1.265378
2025/11/19,-0.000358581,-0.006182,0.900963841,1.259196
2025/11/20,0.000598084,0.023601,0.901561925,1.282797
2025/11/21,-0.000616941,-0.027212,0.900944984,1.255585
2025/11/24,0.000707497,0.009787,0.901652481,1.265372
2025/11/25,1.55149E-07,0.00556,0.901652636,1.270932
2025/11/26,0.000441716,0.019305,0.902094352,1.290237
2025/11/27,0.000194532,0.011682,0.902288884,1.301919
2025/11/28,0.000353396,0.00199,0.90264228,1.303909
2025/12/1,-0.000190234,-0.002655,0.902452045,1.301254
2025/12/2,0.000528454,0.003785,0.902980499,1.305039
2025/12/3,0.000380645,0.00429,0.903361143,1.309329
2025/12/4,0.000413769,0.002667,0.903774913,1.311996
2025/12/5,-0.000595133,0.003959,0.90317978,1.315955
2025/12/8,0.000103496,0.002548,0.903283276,1.318503
2025/12/9,9.24623E-05,0.000008,0.903375738,1.318511
2025/12/10,-0.00016481,0.001078,0.903210928,1.319589
2025/12/11,7.91086E-05,-0.005746,0.903290037,1.313843
2025/12/12,0.000429067,0.005704,0.903719104,1.319547
2025/12/15,0.000297126,-0.005496,0.90401623,1.314051
2025/12/16,-0.000829079,-0.012936,0.903187152,1.301115
2025/12/17,0.000193007,0.001817,0.903380158,1.302932
2025/12/18,-0.000160423,-0.003518,0.903219736,1.299414
2025/12/19,0.000502157,0.014289,0.903721893,1.313703
2025/12/22,0.000525092,0.010583,0.904246985,1.324286
2025/12/23,7.9567E-05,-0.002427,0.904326552,1.321859
2025/12/24,-6.73911E-05,0.001445,0.904259161,1.323304
2025/12/26,0.000559129,0.003862,0.90481829,1.327166
